Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
18867,Doença da minha filha anemia hemolítica,18 - 30 anos,Mais de um ano,Feminino,PR,PR,Enfermeira,Hu Maringá,Pós-Graduação,Casado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18868,Acidente de moto,18 - 30 anos,Meses,Masculino,PR,PR,Tecnico em administraçao e enfermagem,Tecnico em enfermagem,Ensino Médio,Casado,Católico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
18869,Alteração cardíaca da minha filha,18 - 30 anos,Meses,Feminino,PR,PR,Enfermeira,Gerente de risco,Pós-Graduação,União Estável,Outro,Sim,Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
18870,Traço de anemia falciforme,Até 6 anos,Alguns dias,Feminino,SP,PR,Tecnica de enfermagem,,Técnico,Casado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC- I)
18871,Traumatismo craniano -grave,13 - 17 anos,Meses,Feminino,SP,PR,Enfermeira,Enfermeira,Pós-Graduação,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
18872,ACIDENTE DE MOTO FRATURA DE TORNOZELO ESQUERDO,18 - 30 anos,Mais de um ano,Masculino,PR,PR,TECNICO EM ENFERMAGEM,TERCNICO DE ENFERMAGEM,Técnico,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca diante do estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18873,acidente isquemico transitorio,31 - 49 anos,Semanas,Feminino,PR,PR,enfermeira,enfermeira,Pós-Graduação,Viúvo,Evangélico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC- I)
18874,Depressão,18 - 30 anos,Mais de um ano,Masculino,PR,PR,Técnico em enfermagem,Técnico em enfermagem,Superior Incompleto,Solteiro,Evangélico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC- I)
18875,ACIDENTE,7 - 12 anos,Semanas,Feminino,PR,PR,ENFERMEIRA,ENFERMEIRA,Pós-Graduação,Casado,Católico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18876,Bati o carro,18 - 30 anos,Semanas,Masculino,RR,PR,TEC EM Enfermagem,Hospital Maringá e HUM,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
18877,,Até 6 anos,Mais de um ano,Masculino,PR,PR,técnico de enfermagem,técnico de enfermagem,Ensino Médio,Divorciado,Católico,Não,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC - I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18878,Hérnia de disco,31 - 49 anos,Meses,Feminino,PR,PR,TEC.de enfermagem,TEC de enfermagem,Superior Completo,União Estável,Católico,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18879,ITU,18 - 30 anos,Alguns dias,Feminino,PR,AC,Enfermeiro,,Superior Completo,Solteiro,Evangélico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18880,perdas familiares,18 - 30 anos,Um ano,Feminino,PR,PR,Enfermeira,Enfermagem,Pós-Graduação,Casado,Católico,Não,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18881,Nódulo de tireoide,31 - 49 anos,Meses,Feminino,AC,PR,Enfermeira,HURM Enfermeira da cirúrgica,Pós-Graduação,Casado,Católico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18882,Acidente automobilistico,31 - 49 anos,Um ano,Feminino,PR,PR,Técnica de enfermagem,Sim. 5 anos,Ensino Médio,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18883,Embolia pulmonar,31 - 49 anos,Meses,Feminino,PR,PR,Enfermeira,HUM,Pós-Graduação,Solteiro,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18884,Acidente de moto,13 - 17 anos,Um ano,Feminino,PR,PR,Enfermagem,Enfermeira,Pós-Graduação,Solteiro,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18885,Acidente de moto,18 - 30 anos,Alguns dias,Feminino,SP,PR,tec de enfermagem,hum,Superior Incompleto,União Estável,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
18886,Desemprego,31 - 49 anos,Mais de um ano,Masculino,PR,PR,Tecnico de Enfermagem,Tecnico de Enfermagem,Pós-Graduação,Divorciado,Evangélico,Não,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18887,Fiz hipertensão gestacional DHEG,31 - 49 anos,Meses,Feminino,PR,PR,Enfermeira,Enfermeira,Pós-Graduação,Casado,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
18888,,31 - 49 anos,Mais de um ano,Feminino,PR,PR,,Técnico em enfermagem,Ensino Médio,União Estável,Evangélico,Não,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18889,Cirurgia do nariz,18 - 30 anos,Um ano,Feminino,SP,PR,Enfermeiro,Hospital,Pós-Graduação,Solteiro,Evangélico,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18890,Choque anafilático,Até 6 anos,Alguns dias,Feminino,RO,PR,Técnico de enfermagem,,Técnico,Divorciado,Evangélico,Não,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
18891,Nenhuma,,,Feminino,PR,PR,Enfermeira,Enfermeira,1ª a 4ª série,Solteiro,Católico,Não,Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
18892,NÃO OCORREU,,,Feminino,PR,PR,TEC. ENFERMAGEM/TÉCNOLOGO EM GESTÃO PUBLICA,TECNICO EM ENFERMAGEM,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
18893,Separação,18 - 30 anos,Meses,Masculino,PR,PR,Técnico de enfermagem,Técnico de enfermagem,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18894,Desemprego,Acima,Mais de um ano,Feminino,SP,PR,Enfermeira,HU Maringá,Pós-Graduação,Divorciado,Outro,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Excelente face ao estresse,ExcelÃªncia face ao estresse
18895,divórcio por abuso sexual dentro da própria família,31 - 49 anos,Mais de um ano,Feminino,PR,PR,Enfermagem,Enfermeira HU Uem,Pós-Graduação,Divorciado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18896,Morte minha mãe,7 - 12 anos,Mais de um ano,Feminino,SP,PR,Enfermeira,Enfermeira,Pós-Graduação,Solteiro,Evangélico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
18897,Falecimento da minha irmã mais velha,13 - 17 anos,Mais de um ano,Feminino,PR,PR,Bacharel em Enfermagem,Hospital universitário de Maringá,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18898,Fiz cirurgia para obesidade mórbida,31 - 49 anos,Meses,Masculino,PR,PR,Enfermeiro,Enfermeiro nefrologista,Pós-Graduação,Casado,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18899,Acidente de carro,18 - 30 anos,Semanas,Feminino,PR,PR,Enfermeira,Enfermeira assistencial,Pós-Graduação,Solteiro,Católico,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18900,Leucemia,18 - 30 anos,Mais de um ano,Masculino,PB,PR,Enfermeiro,Enfermeiro,Pós-Graduação,Solteiro,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18901,Hipotireoidismo,31 - 49 anos,Meses,Feminino,SP,PR,Enfermagem,Técnica de enfermagem,Pós-Graduação,Casado,Evangélico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18902,,,,Masculino,PR,PR,ENFERMEIRO,ENFERMAGEM,Pós-Graduação,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18903,Infecção,31 - 49 anos,Semanas,Feminino,PR,PR,Técnica em Enfermagem,Técnica em Enfermagem,Técnico,Casado,Evangélico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-I)
18904,IAM da minha mãe,18 - 30 anos,Mais de um ano,Feminino,PR,PR,Tecnico em enfermagem,HU,Ensino Médio,Solteiro,Evangélico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18905,PNEUMONIA,Até 6 anos,Semanas,Feminino,PR,PR,ENFERMEIRA,ENFERMAGEM,Pós-Graduação,Casado,Evangélico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18906,Perda de um ente querido.,Até 6 anos,,Feminino,AC,AC,Biomédica,,Superior Completo,Casado,Evangélico,Não,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse
18907,Nenhuma,,,Feminino,AC,AC,Técnica em Enfermagem,Hospital universitário de Maringá,Técnico,Solteiro,Outro,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I)
18908,Câncer,31 - 49 anos,Meses,Masculino,AC,AC,Técnico em enfermagem,,Técnico,Casado,Evangélico,Não,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18909,Acidente trágico que levou a morte de minha sobrinha.,31 - 49 anos,Meses,Feminino,PR,PR,Enfermeira,Enfermagem,Pós-Graduação,Solteiro,Espírita,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I)
18910,Um problema familiar,31 - 49 anos,Mais de um ano,Feminino,AC,AC,Enfermeira obstetra,,Pós-Graduação,Casado,Evangélico,Não,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18911,Ca de mama,Acima,Mais de um ano,Feminino,AC,PR,Enfermeiro,Enfermeiro CME,Pós-Graduação,Casado,Católico,Sim,Excelente face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18912,Casamento e tireoidectomia,13 - 17 anos,,Feminino,PR,PR,Enfermeira,Enfermeira,Superior Completo,Casado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
18913,Fratura de quatro falanges do MID,7 - 12 anos,,Masculino,PR,PR,Técnico em enfermagem,Técnico em enfermagem,Superior Incompleto,Solteiro,Evangélico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
18914,obesidade,31 - 49 anos,Mais de um ano,Feminino,AC,AC,Gestão de Recursos Humanos,,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Fraca diante do estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
18915,ANSIEDADE / DEPRESSÃO,18 - 30 anos,Mais de um ano,Feminino,PR,PR,ENFERMEIRA,HU MARINGÁ,Pós-Graduação,Solteiro,Católico,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
18916,Fratura tornozelo,Acima,Semanas,Feminino,AC,AC,Enfermeira,,Pós-Graduação,Casado,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Moderada face ao estresse (PC-I)
18917,Nenhuma,,,Masculino,PR,PR,Enfermeiro,Credenciamento,Superior Completo,Solteiro,Evangélico,Não,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18918,Glomerulonefrite,13 - 17 anos,Meses,Feminino,AC,AC,Enfermeira,,Pós-Graduação,Casado,Católico,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
